"x","y","vhi","date"
2602505,1204735,52,"2026-07-08 (latest valid available)"
2602515,1204735,58,"2026-07-08 (latest valid available)"
2602525,1204735,58,"2026-07-08 (latest valid available)"
2602535,1204735,56,"2026-07-08 (latest valid available)"
2602545,1204735,50,"2026-07-08 (latest valid available)"
2602555,1204735,52,"2026-07-08 (latest valid available)"
2602565,1204735,54,"2026-07-08 (latest valid available)"
2602575,1204735,47,"2026-07-08 (latest valid available)"
2602585,1204735,55,"2026-07-08 (latest valid available)"
2602595,1204735,61,"2026-07-08 (latest valid available)"
2602605,1204735,31,"2026-07-08 (latest valid available)"
2602615,1204735,12,"2026-07-08 (latest valid available)"
2602625,1204735,35,"2026-07-08 (latest valid available)"
2602635,1204735,60,"2026-07-08 (latest valid available)"
2602665,1204735,50,"2026-07-08 (latest valid available)"
2602675,1204735,53,"2026-07-08 (latest valid available)"
2602685,1204735,56,"2026-07-08 (latest valid available)"
2602715,1204735,50,"2026-07-08 (latest valid available)"
2602725,1204735,47,"2026-07-08 (latest valid available)"
2602735,1204735,47,"2026-07-08 (latest valid available)"
2602745,1204735,57,"2026-07-08 (latest valid available)"
2602755,1204735,60,"2026-07-08 (latest valid available)"
2602765,1204735,60,"2026-07-08 (latest valid available)"
2602775,1204735,54,"2026-07-08 (latest valid available)"
2602785,1204735,57,"2026-07-08 (latest valid available)"
2602795,1204735,43,"2026-07-08 (latest valid available)"
2602805,1204735,40,"2026-07-08 (latest valid available)"
2602815,1204735,32,"2026-07-08 (latest valid available)"
2602825,1204735,47,"2026-07-08 (latest valid available)"
2602835,1204735,50,"2026-07-08 (latest valid available)"
2602845,1204735,43,"2026-07-08 (latest valid available)"
2602855,1204735,46,"2026-07-08 (latest valid available)"
2602865,1204735,44,"2026-07-08 (latest valid available)"
2602875,1204735,47,"2026-07-08 (latest valid available)"
2602885,1204735,45,"2026-07-08 (latest valid available)"
2602895,1204735,47,"2026-07-08 (latest valid available)"
2602905,1204735,53,"2026-07-08 (latest valid available)"
2602935,1204735,46,"2026-07-08 (latest valid available)"
2602945,1204735,48,"2026-07-08 (latest valid available)"
2602955,1204735,46,"2026-07-08 (latest valid available)"
2602965,1204735,43,"2026-07-08 (latest valid available)"
2602975,1204735,47,"2026-07-08 (latest valid available)"
2602985,1204735,48,"2026-07-08 (latest valid available)"
2602995,1204735,53,"2026-07-08 (latest valid available)"
2603025,1204735,56,"2026-07-08 (latest valid available)"
2603035,1204735,59,"2026-07-08 (latest valid available)"
2603045,1204735,56,"2026-07-08 (latest valid available)"
2603055,1204735,52,"2026-07-08 (latest valid available)"
2603065,1204735,60,"2026-07-08 (latest valid available)"
2603075,1204735,57,"2026-07-08 (latest valid available)"
2603085,1204735,55,"2026-07-08 (latest valid available)"
2603095,1204735,60,"2026-07-08 (latest valid available)"
2603105,1204735,56,"2026-07-08 (latest valid available)"
2603115,1204735,56,"2026-07-08 (latest valid available)"
2603125,1204735,64,"2026-07-08 (latest valid available)"
2603135,1204735,63,"2026-07-08 (latest valid available)"
2603145,1204735,65,"2026-07-08 (latest valid available)"
2603155,1204735,67,"2026-07-08 (latest valid available)"
2603165,1204735,62,"2026-07-08 (latest valid available)"
2603175,1204735,58,"2026-07-08 (latest valid available)"
2603185,1204735,57,"2026-07-08 (latest valid available)"
2603685,1204735,47,"2026-07-08 (latest valid available)"
2603695,1204735,43,"2026-07-08 (latest valid available)"
2603705,1204735,46,"2026-07-08 (latest valid available)"
2603715,1204735,45,"2026-07-08 (latest valid available)"
2603725,1204735,40,"2026-07-08 (latest valid available)"
2603735,1204735,44,"2026-07-08 (latest valid available)"
2603745,1204735,49,"2026-07-08 (latest valid available)"
2603755,1204735,52,"2026-07-08 (latest valid available)"
2603765,1204735,47,"2026-07-08 (latest valid available)"
2603775,1204735,51,"2026-07-08 (latest valid available)"
2603785,1204735,52,"2026-07-08 (latest valid available)"
2603795,1204735,55,"2026-07-08 (latest valid available)"
2603805,1204735,55,"2026-07-08 (latest valid available)"
2603815,1204735,55,"2026-07-08 (latest valid available)"
2603825,1204735,59,"2026-07-08 (latest valid available)"
2603835,1204735,57,"2026-07-08 (latest valid available)"
2603845,1204735,60,"2026-07-08 (latest valid available)"
2603875,1204735,67,"2026-07-08 (latest valid available)"
2603885,1204735,60,"2026-07-08 (latest valid available)"
2603895,1204735,59,"2026-07-08 (latest valid available)"
2603905,1204735,58,"2026-07-08 (latest valid available)"
2603915,1204735,55,"2026-07-08 (latest valid available)"
2603925,1204735,54,"2026-07-08 (latest valid available)"
2603935,1204735,56,"2026-07-08 (latest valid available)"
2603945,1204735,57,"2026-07-08 (latest valid available)"
2603955,1204735,57,"2026-07-08 (latest valid available)"
2603965,1204735,54,"2026-07-08 (latest valid available)"
2603975,1204735,52,"2026-07-08 (latest valid available)"
2603985,1204735,55,"2026-07-08 (latest valid available)"
2603995,1204735,58,"2026-07-08 (latest valid available)"
2604005,1204735,54,"2026-07-08 (latest valid available)"
2604015,1204735,51,"2026-07-08 (latest valid available)"
2604025,1204735,47,"2026-07-08 (latest valid available)"
2604035,1204735,50,"2026-07-08 (latest valid available)"
2604045,1204735,52,"2026-07-08 (latest valid available)"
2604055,1204735,52,"2026-07-08 (latest valid available)"
2604065,1204735,49,"2026-07-08 (latest valid available)"
2604075,1204735,48,"2026-07-08 (latest valid available)"
2604085,1204735,54,"2026-07-08 (latest valid available)"
2604095,1204735,55,"2026-07-08 (latest valid available)"
2604105,1204735,55,"2026-07-08 (latest valid available)"
2604115,1204735,53,"2026-07-08 (latest valid available)"
2604125,1204735,47,"2026-07-08 (latest valid available)"
2604135,1204735,42,"2026-07-08 (latest valid available)"
2604145,1204735,37,"2026-07-08 (latest valid available)"
2604155,1204735,36,"2026-07-08 (latest valid available)"
2604165,1204735,39,"2026-07-08 (latest valid available)"
2604175,1204735,54,"2026-07-08 (latest valid available)"
2604185,1204735,62,"2026-07-08 (latest valid available)"
2604195,1204735,64,"2026-07-08 (latest valid available)"
2604205,1204735,64,"2026-07-08 (latest valid available)"
2604215,1204735,55,"2026-07-08 (latest valid available)"
2604225,1204735,54,"2026-07-08 (latest valid available)"
2604235,1204735,54,"2026-07-08 (latest valid available)"
2604245,1204735,54,"2026-07-08 (latest valid available)"
2604265,1204735,53,"2026-07-08 (latest valid available)"
2604325,1204735,58,"2026-07-08 (latest valid available)"
2604335,1204735,56,"2026-07-08 (latest valid available)"
2604345,1204735,52,"2026-07-08 (latest valid available)"
2604355,1204735,47,"2026-07-08 (latest valid available)"
2604365,1204735,59,"2026-07-08 (latest valid available)"
2604375,1204735,60,"2026-07-08 (latest valid available)"
2604385,1204735,54,"2026-07-08 (latest valid available)"
2604395,1204735,52,"2026-07-08 (latest valid available)"
2604405,1204735,57,"2026-07-08 (latest valid available)"
2604415,1204735,61,"2026-07-08 (latest valid available)"
2604425,1204735,65,"2026-07-08 (latest valid available)"
2604435,1204735,65,"2026-07-08 (latest valid available)"
2604445,1204735,64,"2026-07-08 (latest valid available)"
2604455,1204735,66,"2026-07-08 (latest valid available)"
2604465,1204735,65,"2026-07-08 (latest valid available)"
2604475,1204735,66,"2026-07-08 (latest valid available)"
2604485,1204735,62,"2026-07-08 (latest valid available)"
2604495,1204735,57,"2026-07-08 (latest valid available)"
2604615,1204735,66,"2026-07-08 (latest valid available)"
2604625,1204735,66,"2026-07-08 (latest valid available)"
2604635,1204735,65,"2026-07-08 (latest valid available)"
2604645,1204735,62,"2026-07-08 (latest valid available)"
2604655,1204735,59,"2026-07-08 (latest valid available)"
2604665,1204735,59,"2026-07-08 (latest valid available)"
2604675,1204735,61,"2026-07-08 (latest valid available)"
2604685,1204735,61,"2026-07-08 (latest valid available)"
2604695,1204735,59,"2026-07-08 (latest valid available)"
2604735,1204735,50,"2026-07-08 (latest valid available)"
2604745,1204735,53,"2026-07-08 (latest valid available)"
2598725,1204725,42,"2026-07-08 (latest valid available)"
2600845,1204725,44,"2026-07-08 (latest valid available)"
2600855,1204725,46,"2026-07-08 (latest valid available)"
2600865,1204725,38,"2026-07-08 (latest valid available)"
2600875,1204725,30,"2026-07-08 (latest valid available)"
2600885,1204725,41,"2026-07-08 (latest valid available)"
2600895,1204725,42,"2026-07-08 (latest valid available)"
2600905,1204725,40,"2026-07-08 (latest valid available)"
2602315,1204725,60,"2026-07-08 (latest valid available)"
2602325,1204725,46,"2026-07-08 (latest valid available)"
2602335,1204725,49,"2026-07-08 (latest valid available)"
2602345,1204725,48,"2026-07-08 (latest valid available)"
2602355,1204725,49,"2026-07-08 (latest valid available)"
2602365,1204725,47,"2026-07-08 (latest valid available)"
2602375,1204725,49,"2026-07-08 (latest valid available)"
2602385,1204725,47,"2026-07-08 (latest valid available)"
2602445,1204725,25,"2026-07-08 (latest valid available)"
2602455,1204725,37,"2026-07-08 (latest valid available)"
2602465,1204725,54,"2026-07-08 (latest valid available)"
2602485,1204725,36,"2026-07-08 (latest valid available)"
2602495,1204725,49,"2026-07-08 (latest valid available)"
2602505,1204725,54,"2026-07-08 (latest valid available)"
2602515,1204725,52,"2026-07-08 (latest valid available)"
2602525,1204725,52,"2026-07-08 (latest valid available)"
2602535,1204725,50,"2026-07-08 (latest valid available)"
2602545,1204725,53,"2026-07-08 (latest valid available)"
2602555,1204725,54,"2026-07-08 (latest valid available)"
2602565,1204725,57,"2026-07-08 (latest valid available)"
2602575,1204725,55,"2026-07-08 (latest valid available)"
2602585,1204725,62,"2026-07-08 (latest valid available)"
2602595,1204725,58,"2026-07-08 (latest valid available)"
2602605,1204725,21,"2026-07-08 (latest valid available)"
2602615,1204725,7,"2026-07-08 (latest valid available)"
2602625,1204725,39,"2026-07-08 (latest valid available)"
2602635,1204725,59,"2026-07-08 (latest valid available)"
2602665,1204725,52,"2026-07-08 (latest valid available)"
2602675,1204725,52,"2026-07-08 (latest valid available)"
2602685,1204725,59,"2026-07-08 (latest valid available)"
2602715,1204725,46,"2026-07-08 (latest valid available)"
2602725,1204725,47,"2026-07-08 (latest valid available)"
2602735,1204725,47,"2026-07-08 (latest valid available)"
2602745,1204725,61,"2026-07-08 (latest valid available)"
2602755,1204725,59,"2026-07-08 (latest valid available)"
2602765,1204725,57,"2026-07-08 (latest valid available)"
2602775,1204725,50,"2026-07-08 (latest valid available)"
2602785,1204725,48,"2026-07-08 (latest valid available)"
2602795,1204725,35,"2026-07-08 (latest valid available)"
2602805,1204725,25,"2026-07-08 (latest valid available)"
2602815,1204725,8,"2026-07-08 (latest valid available)"
2602825,1204725,46,"2026-07-08 (latest valid available)"
2602835,1204725,47,"2026-07-08 (latest valid available)"
2602845,1204725,46,"2026-07-08 (latest valid available)"
2602855,1204725,48,"2026-07-08 (latest valid available)"
2602865,1204725,46,"2026-07-08 (latest valid available)"
2602875,1204725,49,"2026-07-08 (latest valid available)"
2602885,1204725,41,"2026-07-08 (latest valid available)"
2602895,1204725,49,"2026-07-08 (latest valid available)"
2602905,1204725,53,"2026-07-08 (latest valid available)"
2602915,1204725,63,"2026-07-08 (latest valid available)"
2602945,1204725,44,"2026-07-08 (latest valid available)"
2602955,1204725,47,"2026-07-08 (latest valid available)"
2602965,1204725,45,"2026-07-08 (latest valid available)"
2602975,1204725,49,"2026-07-08 (latest valid available)"
2602985,1204725,53,"2026-07-08 (latest valid available)"
2602995,1204725,49,"2026-07-08 (latest valid available)"
2603015,1204725,52,"2026-07-08 (latest valid available)"
2603025,1204725,55,"2026-07-08 (latest valid available)"
2603035,1204725,61,"2026-07-08 (latest valid available)"
2603045,1204725,55,"2026-07-08 (latest valid available)"
2603055,1204725,55,"2026-07-08 (latest valid available)"
2603065,1204725,56,"2026-07-08 (latest valid available)"
2603075,1204725,54,"2026-07-08 (latest valid available)"
2603085,1204725,54,"2026-07-08 (latest valid available)"
2603095,1204725,55,"2026-07-08 (latest valid available)"
2603105,1204725,43,"2026-07-08 (latest valid available)"
2603115,1204725,50,"2026-07-08 (latest valid available)"
2603125,1204725,62,"2026-07-08 (latest valid available)"
2603135,1204725,66,"2026-07-08 (latest valid available)"
2603145,1204725,67,"2026-07-08 (latest valid available)"
2603155,1204725,67,"2026-07-08 (latest valid available)"
2603165,1204725,62,"2026-07-08 (latest valid available)"
2603175,1204725,61,"2026-07-08 (latest valid available)"
2603185,1204725,55,"2026-07-08 (latest valid available)"
2603685,1204725,47,"2026-07-08 (latest valid available)"
2603695,1204725,49,"2026-07-08 (latest valid available)"
2603705,1204725,49,"2026-07-08 (latest valid available)"
2603715,1204725,50,"2026-07-08 (latest valid available)"
2603725,1204725,48,"2026-07-08 (latest valid available)"
2603735,1204725,50,"2026-07-08 (latest valid available)"
2603745,1204725,57,"2026-07-08 (latest valid available)"
2603755,1204725,58,"2026-07-08 (latest valid available)"
2603765,1204725,51,"2026-07-08 (latest valid available)"
2603775,1204725,52,"2026-07-08 (latest valid available)"
2603785,1204725,52,"2026-07-08 (latest valid available)"
2603795,1204725,55,"2026-07-08 (latest valid available)"
2603805,1204725,54,"2026-07-08 (latest valid available)"
2603815,1204725,54,"2026-07-08 (latest valid available)"
2603825,1204725,58,"2026-07-08 (latest valid available)"
2603835,1204725,55,"2026-07-08 (latest valid available)"
2603845,1204725,56,"2026-07-08 (latest valid available)"
2603855,1204725,63,"2026-07-08 (latest valid available)"
2603875,1204725,66,"2026-07-08 (latest valid available)"
2603885,1204725,59,"2026-07-08 (latest valid available)"
2603895,1204725,56,"2026-07-08 (latest valid available)"
2603905,1204725,50,"2026-07-08 (latest valid available)"
2603915,1204725,49,"2026-07-08 (latest valid available)"
2603925,1204725,50,"2026-07-08 (latest valid available)"
2603935,1204725,55,"2026-07-08 (latest valid available)"
2603945,1204725,53,"2026-07-08 (latest valid available)"
2603955,1204725,50,"2026-07-08 (latest valid available)"
2603965,1204725,49,"2026-07-08 (latest valid available)"
2603975,1204725,51,"2026-07-08 (latest valid available)"
2603985,1204725,51,"2026-07-08 (latest valid available)"
2603995,1204725,51,"2026-07-08 (latest valid available)"
2604005,1204725,52,"2026-07-08 (latest valid available)"
2604015,1204725,51,"2026-07-08 (latest valid available)"
2604025,1204725,45,"2026-07-08 (latest valid available)"
2604035,1204725,49,"2026-07-08 (latest valid available)"
2604045,1204725,50,"2026-07-08 (latest valid available)"
2604055,1204725,49,"2026-07-08 (latest valid available)"
2604065,1204725,50,"2026-07-08 (latest valid available)"
2604075,1204725,48,"2026-07-08 (latest valid available)"
2604085,1204725,51,"2026-07-08 (latest valid available)"
2604095,1204725,53,"2026-07-08 (latest valid available)"
2604105,1204725,52,"2026-07-08 (latest valid available)"
2604115,1204725,51,"2026-07-08 (latest valid available)"
